session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,anomaly_score,anomaly,status,risk_score,severity
SID_04018,639,TCP,2,922.7336965244252,AES,0.3469138899444514,2,Chrome,0,0,0.09776810926340002,1,Normal,13.98,Low
SID_04019,396,UDP,4,215.47653100146155,AES,0.2355210927772939,2,Chrome,0,0,0.12600074495490626,1,Normal,4.96,Low
SID_04020,482,TCP,3,1594.3082021605908,Unknown,0.3842706399246804,2,Chrome,0,0,0.10017354276780027,1,Normal,13.21,Low
SID_04021,933,UDP,2,346.9042791304784,DES,0.4069040117114928,1,Chrome,0,1,0.03874324464935536,1,Normal,32.85,Medium
SID_04022,215,TCP,5,266.7141246271759,AES,0.1578121960229725,3,Chrome,1,1,-0.05066893848796761,-1,Anomaly,61.43,High
SID_04023,129,UDP,3,212.12414737855,AES,0.1033711777621699,2,Chrome,0,0,0.05561849175088257,1,Normal,27.46,Medium
SID_04024,656,UDP,1,682.597076577981,DES,0.4971691538199216,1,Firefox,0,0,0.05787475906228967,1,Normal,26.73,Medium
SID_04025,364,UDP,3,1552.0847746816548,DES,0.2883332915910169,1,Chrome,1,0,-0.001831330863997005,-1,Anomaly,45.82,Medium
SID_04026,436,TCP,3,416.7846893308149,DES,0.4904689341013488,2,Chrome,0,0,0.11299135244573644,1,Normal,9.12,Low
SID_04027,343,TCP,2,232.83496544171385,AES,0.03567652995455,0,Firefox,0,0,0.022934990638546426,1,Normal,37.9,Medium
SID_04028,448,TCP,5,436.9774352630764,AES,0.2960514313353798,2,Chrome,0,0,0.13166030890183072,1,Normal,3.15,Low
SID_04029,819,TCP,1,1881.3341717945168,DES,0.3204564768318262,2,Firefox,0,0,0.0027262589655866476,1,Normal,44.36,Medium
SID_04030,660,TCP,5,325.81849142209114,Unknown,0.2783630697935762,1,Chrome,0,0,0.12147659226578467,1,Normal,6.4,Low
SID_04031,672,UDP,3,853.104860882858,AES,0.2293912103799258,1,Chrome,0,1,0.10963499952818778,1,Normal,10.19,Low
SID_04032,216,TCP,3,320.0711073927101,AES,0.229451242691978,2,Chrome,1,0,-0.005909283921920694,-1,Anomaly,47.12,Medium
SID_04033,269,TCP,5,898.5481878957872,DES,0.2306154429238016,0,Firefox,0,0,0.050740236425739715,1,Normal,29.02,Medium
SID_04034,64,TCP,2,1702.9776920562251,AES,0.3470368115387287,2,Chrome,0,0,0.03504176312233365,1,Normal,34.03,Medium
SID_04035,338,UDP,6,730.1553116402017,DES,0.3589866303933059,0,Chrome,0,0,0.07306610886498288,1,Normal,21.88,Low
SID_04036,691,ICMP,4,2356.6700394721947,AES,0.2365911520525856,3,Chrome,0,1,0.028820119533701116,1,Normal,36.02,Medium
SID_04037,603,TCP,6,736.0727362057087,DES,0.0354270832926243,3,Chrome,0,1,0.02144089056920251,1,Normal,38.38,Medium
SID_04038,455,TCP,2,2947.141978694018,DES,0.3527126571837347,2,Unknown,0,0,0.022119705968866588,1,Normal,38.16,Medium
SID_04039,495,UDP,6,1029.1025954206864,AES,0.0980443691505814,2,Chrome,0,0,0.09806656260996938,1,Normal,13.89,Low
SID_04040,362,TCP,4,846.2565009100829,Unknown,0.2078879473540019,1,Chrome,1,0,0.03218735446490467,1,Normal,34.95,Medium
SID_04041,540,TCP,11,1416.7812032645902,AES,0.2803362412705872,3,Chrome,0,1,-0.006080219253250307,-1,Anomaly,47.18,Medium
SID_04042,653,UDP,8,8.923808177945343,AES,0.1337693752218104,1,Firefox,0,1,0.030509395750137613,1,Normal,35.48,Medium
SID_04043,176,ICMP,4,237.9160340149009,AES,0.0919640845538711,2,Edge,0,0,0.07251945957789302,1,Normal,22.05,Low
SID_04044,559,TCP,3,194.76950012865944,Unknown,0.2832415525613021,2,Chrome,0,0,0.12245905903019477,1,Normal,6.09,Low
SID_04045,686,TCP,3,94.03471274309116,Unknown,0.1102926881579534,2,Chrome,0,0,0.0907854580862354,1,Normal,16.21,Low
SID_04046,416,TCP,4,2221.7483857139487,AES,0.2416876153941663,1,Chrome,0,0,0.08275737794953397,1,Normal,18.78,Low
SID_04047,640,TCP,2,112.33168523141768,AES,0.6283167815999499,1,Chrome,0,1,0.062238114851317194,1,Normal,25.34,Medium
SID_04048,1062,TCP,3,243.9566355745712,AES,0.4585435822859238,2,Edge,0,1,0.012800361294825424,1,Normal,41.14,Medium
SID_04049,479,TCP,3,326.5718870561633,DES,0.1853395132996999,2,Chrome,1,0,0.02402748868821092,1,Normal,37.55,Medium
SID_04050,578,TCP,3,783.8701191446181,Unknown,0.3870485859519908,2,Unknown,1,0,0.028498053948023128,1,Normal,36.13,Medium
SID_04051,352,TCP,1,1166.9690183462271,DES,0.2869698415146258,2,Edge,0,0,0.07890849953876233,1,Normal,20.01,Low
SID_04052,536,TCP,7,742.4396614504896,Unknown,0.340264383457268,2,Chrome,0,1,0.09226798857369317,1,Normal,15.74,Low
SID_04053,592,TCP,7,1105.6965098427672,DES,0.4906753448193669,2,Chrome,0,1,0.07011617985220975,1,Normal,22.82,Low
SID_04054,538,TCP,5,411.4977968647112,AES,0.3828260697029724,3,Chrome,0,1,0.08696026802431112,1,Normal,17.44,Low
SID_04055,296,TCP,4,4374.001957224838,Unknown,0.270226517907772,1,Chrome,1,1,-0.0787165798061944,-1,Anomaly,70.4,High
SID_04056,541,TCP,1,149.15265490603312,AES,0.3713605406653935,1,Unknown,0,0,0.09228806802429307,1,Normal,15.73,Low
SID_04057,792,TCP,3,408.3408412996333,AES,0.1363560554450048,3,Chrome,0,1,0.03816501392442034,1,Normal,33.04,Medium
SID_04058,589,UDP,3,1427.9050109494772,Unknown,0.3788966658981871,1,Safari,0,1,0.10709910598306832,1,Normal,11.0,Low
SID_04059,692,TCP,4,226.6973115174164,Unknown,0.2441837359601744,0,Firefox,0,0,0.0712112118813914,1,Normal,22.47,Low
SID_04060,452,ICMP,3,1111.7376973824666,AES,0.089147615494843,0,Chrome,0,0,0.0612654545090664,1,Normal,25.65,Medium
SID_04061,649,TCP,3,362.3981467244247,AES,0.4825432801049445,0,Firefox,1,0,-0.03364528548485224,-1,Anomaly,55.99,High
SID_04062,555,TCP,3,156.4190842514228,AES,0.2613621445668636,1,Chrome,1,0,0.028794907122726865,1,Normal,36.03,Medium
SID_04063,309,TCP,1,413.12689664175696,AES,0.025408848624292,1,Firefox,0,0,0.03767750515741364,1,Normal,33.19,Medium
SID_04064,563,TCP,8,1228.9072348412549,DES,0.1722774780796566,2,Chrome,1,1,-0.04502727773217685,-1,Anomaly,59.63,High
SID_04065,301,UDP,5,94.98642212735842,Unknown,0.4057629813329844,1,Edge,1,0,0.00978344355597105,1,Normal,42.11,Medium
SID_04066,373,UDP,6,580.7041712053789,Unknown,0.1382305049320428,1,Edge,0,0,0.11314431758255211,1,Normal,9.07,Low
SID_04067,537,ICMP,8,1081.843437335434,Unknown,0.611764034819753,2,Chrome,0,1,0.02411751878744406,1,Normal,37.53,Medium
SID_04068,559,TCP,2,1114.0819148275295,AES,0.4522715620696529,4,Chrome,0,1,-0.01795916290445909,-1,Anomaly,50.98,High
SID_04069,262,TCP,5,394.895226699737,AES,0.2141373131979555,1,Chrome,1,0,0.006791480967533681,1,Normal,43.06,Medium
SID_04070,710,TCP,5,502.5445695795532,DES,0.4001082547941212,0,Firefox,0,0,0.0641875855117714,1,Normal,24.72,Low
SID_04071,614,TCP,1,1554.6201992737747,DES,0.5111596001359074,2,Chrome,0,0,0.03293048037140944,1,Normal,34.71,Medium
SID_04072,359,TCP,4,186.9368568238104,AES,0.5762772064449263,1,Chrome,0,0,0.09672900376058574,1,Normal,14.31,Low
SID_04073,192,UDP,7,3924.20633665692,AES,0.4675855547885262,1,Chrome,0,1,-0.05021333231182923,-1,Anomaly,61.29,High
SID_04074,471,UDP,5,434.7302540869465,AES,0.2916602636106126,1,Edge,0,0,0.13748070331298567,1,Normal,1.29,Low
SID_04075,410,TCP,3,257.7650614842576,DES,0.225849126240189,2,Firefox,0,0,0.1235288600503513,1,Normal,5.75,Low
SID_04076,522,TCP,5,2.0821885671516247,AES,0.1657638662819378,1,Edge,1,0,-0.0015369010101867753,-1,Anomaly,45.73,Medium
SID_04077,427,TCP,2,106.84623814174152,DES,0.2992188659176535,4,Edge,0,1,0.001023832226389687,1,Normal,44.91,Medium
SID_04078,98,TCP,2,1130.140318119017,AES,0.2392779288610008,0,Chrome,0,0,-0.006909168469177107,-1,Anomaly,47.44,Medium
SID_04079,422,TCP,5,838.1015481311753,AES,0.3633696579548141,0,Edge,0,0,0.08689090071443123,1,Normal,17.46,Low
SID_04080,438,UDP,4,226.4278055758003,DES,0.3728679636846974,3,Firefox,0,1,0.0994172391379824,1,Normal,13.45,Low
SID_04081,626,TCP,4,2093.870832476256,AES,0.2834788967130936,1,Chrome,1,0,-0.01682284615763796,-1,Anomaly,50.61,High
SID_04082,360,TCP,4,1444.7906050702652,AES,0.3272234013738019,1,Safari,0,0,0.11210486472842335,1,Normal,9.4,Low
SID_04083,835,TCP,1,250.973190155377,DES,0.6753178309759074,0,Chrome,0,1,-0.036291461616363985,-1,Anomaly,56.84,High
SID_04084,117,TCP,9,320.4869818455328,AES,0.303941593804047,1,Chrome,0,1,0.006919361196007223,1,Normal,43.02,Medium
SID_04085,762,UDP,2,163.41194020768356,AES,0.5859574541694832,2,Chrome,0,0,0.05964166147834543,1,Normal,26.17,Medium
SID_04086,455,TCP,5,823.0276340250464,AES,0.6331235823038553,0,Firefox,0,1,0.02683398337064019,1,Normal,36.66,Medium
SID_04087,671,ICMP,5,966.217130637839,AES,0.1845939350419106,2,Chrome,0,1,0.1051530462448848,1,Normal,11.62,Low
SID_04088,515,TCP,2,403.1874090142372,AES,0.0682829398271395,2,Chrome,0,0,0.09065795334084609,1,Normal,16.25,Low
SID_04089,727,UDP,2,1068.9638889754642,AES,0.4694720516937199,2,Edge,0,1,0.07099663056587646,1,Normal,22.54,Low
SID_04090,422,TCP,3,3820.449100567761,AES,0.5402911088742182,1,Chrome,1,1,-0.09321669242783615,-1,Anomaly,75.03,Critical
SID_04091,280,TCP,5,757.2931696003403,DES,0.6429504183628798,1,Chrome,0,1,0.05216588025595792,1,Normal,28.56,Medium
SID_04092,784,UDP,11,838.2224708513791,DES,0.2452625176901174,3,Firefox,0,1,-0.02320221604361805,-1,Anomaly,52.65,High
SID_04093,477,UDP,6,374.5225274640358,DES,0.6686856377329073,0,Chrome,0,1,0.018714807933130295,1,Normal,39.25,Medium
SID_04094,544,UDP,3,8.514231433528458,DES,0.3802883365571971,2,Firefox,0,1,0.1002661636432502,1,Normal,13.18,Low
SID_04095,746,TCP,4,2461.924780667918,AES,0.5306453969369272,1,Chrome,0,0,0.0383772263452285,1,Normal,32.97,Medium
SID_04096,293,ICMP,3,1183.9381278678218,AES,0.5133373069588368,2,Chrome,0,0,0.08015182555814182,1,Normal,19.61,Low
SID_04097,619,ICMP,4,951.4463587752908,DES,0.2345586637870255,1,Chrome,0,0,0.11626023671753866,1,Normal,8.07,Low
SID_04098,382,TCP,1,24.21113941493668,AES,0.4813642871640241,1,Chrome,0,1,0.0526991481821964,1,Normal,28.39,Medium
SID_04099,473,UDP,3,1138.4069926153738,DES,0.2473605695999637,1,Chrome,0,0,0.12509187459796112,1,Normal,5.25,Low
SID_04100,514,TCP,3,887.1343512150257,DES,0.2755402818207296,1,Chrome,0,0,0.13121337999380767,1,Normal,3.29,Low
SID_04101,199,TCP,2,673.143514991346,AES,0.3794090352892506,2,Chrome,0,0,0.08555787517789626,1,Normal,17.88,Low
SID_04102,344,TCP,3,781.6838052586025,DES,0.1509110325676262,2,Firefox,0,1,0.113038400855061,1,Normal,9.1,Low
SID_04103,770,ICMP,5,2004.4090254335133,AES,0.6776894922487106,2,Firefox,1,1,-0.05453490845301112,-1,Anomaly,62.67,High
SID_04104,677,TCP,2,5.370300533674385,DES,0.2876830415229652,3,Chrome,0,1,0.05237560441276928,1,Normal,28.49,Medium
SID_04105,487,TCP,3,136.6042393993411,AES,0.227584093765627,2,Chrome,0,1,0.12258599062257536,1,Normal,6.05,Low
SID_04106,548,TCP,7,1801.188150042686,AES,0.4958933130640764,2,Chrome,1,1,-0.04751915979113286,-1,Anomaly,60.43,High
SID_04107,441,TCP,3,6.5956477415684525,Unknown,0.2519118321782833,1,Chrome,0,0,0.11097943097833163,1,Normal,9.76,Low
SID_04108,771,TCP,5,1871.6992590396744,DES,0.1094736658135649,1,Firefox,0,0,0.05638711181411982,1,Normal,27.21,Medium
SID_04109,459,TCP,2,24.06379624905892,AES,0.0870293109060572,2,Firefox,0,0,0.08498956253216311,1,Normal,18.07,Low
SID_04110,546,UDP,2,1208.897752662464,DES,0.5201364655877354,0,Chrome,0,0,0.04235465347013917,1,Normal,31.7,Medium
SID_04111,729,ICMP,6,1772.5625278587738,AES,0.2039747779092379,2,Unknown,0,1,0.07043266549692168,1,Normal,22.72,Low
SID_04112,344,UDP,3,758.4878218601065,AES,0.7235107166734693,1,Unknown,0,1,0.03967674320786141,1,Normal,32.55,Medium
SID_04113,811,UDP,7,820.5297639834185,Unknown,0.4042229135426307,2,Edge,0,1,0.05071877498519639,1,Normal,29.02,Medium
SID_04114,193,TCP,2,41.509498041166864,AES,0.5141877764839209,0,Firefox,0,0,-0.01276084964724078,-1,Anomaly,49.31,Medium
SID_04115,825,TCP,5,189.4808761616167,AES,0.2581274274717203,2,Chrome,1,0,-0.016499947042006746,-1,Anomaly,50.51,High
SID_04116,425,TCP,2,1837.853420880435,Unknown,0.4201477437218346,1,Chrome,0,0,0.090629871890397,1,Normal,16.26,Low
SID_04117,451,TCP,7,1388.5272612190156,AES,0.2178143679627349,1,Safari,0,1,0.08328177863971675,1,Normal,18.61,Low
SID_04118,121,UDP,4,49.11545816170653,AES,0.6075310800604705,0,Chrome,0,1,-0.020754588541920693,-1,Anomaly,51.87,High
SID_04119,409,TCP,4,1341.2536359922435,AES,0.5782093504257221,1,Edge,0,1,0.0836689854415606,1,Normal,18.49,Low
SID_04120,292,UDP,4,440.6024527954036,AES,0.1053006563630647,3,Chrome,0,1,0.06521734725284489,1,Normal,24.39,Low
SID_04121,378,TCP,6,658.0994630491732,AES,0.4167103620268684,0,Chrome,0,0,0.06490714279452142,1,Normal,24.49,Low
SID_04122,472,UDP,6,91.79503922994896,DES,0.5895030448790115,0,Chrome,0,0,0.030533156455303967,1,Normal,35.47,Medium
SID_04123,691,TCP,6,406.8545910431963,DES,0.2991685981380045,2,Firefox,0,0,0.10863599202779767,1,Normal,10.51,Low
SID_04124,541,TCP,8,456.6169424201885,DES,0.5197015414650327,1,Firefox,0,1,0.05801667612435191,1,Normal,26.69,Medium
SID_04125,561,UDP,5,885.6906851185764,DES,0.0192864753648172,0,Chrome,0,0,0.030813715772117334,1,Normal,35.39,Medium
SID_04126,280,TCP,5,857.2693616299703,AES,0.4104144792519832,1,Chrome,0,0,0.11609531025729974,1,Normal,8.12,Low
SID_04127,323,UDP,6,636.8077313146476,AES,0.1593210832976267,0,Chrome,1,0,-0.0392060745183791,-1,Anomaly,57.77,High
SID_04128,859,TCP,3,25.56082213619118,Unknown,0.0930125019099462,0,Chrome,0,0,-0.006047588078739952,-1,Anomaly,47.17,Medium
SID_04129,352,TCP,6,140.9135741277585,AES,0.4172976496854661,4,Chrome,0,1,-0.0025946755524391962,-1,Anomaly,46.06,Medium
SID_04130,831,UDP,4,139.7391057450634,Unknown,0.5149960692129915,1,Firefox,1,1,-0.05089233507219415,-1,Anomaly,61.5,High
SID_04131,451,TCP,4,1749.4962093239797,AES,0.7082059104991253,1,Firefox,0,1,0.022679147715976178,1,Normal,37.99,Medium
SID_04132,500,UDP,5,1855.8637449846035,AES,0.4246311974836159,1,Chrome,0,0,0.10118257749748444,1,Normal,12.89,Low
SID_04133,714,TCP,4,1313.9749981413595,AES,0.5675617089655358,1,Chrome,0,0,0.07090588195218894,1,Normal,22.57,Low
SID_04134,754,TCP,5,153.7805487590292,AES,0.2507578518606291,2,Firefox,0,0,0.09957955503032917,1,Normal,13.4,Low
SID_04135,477,TCP,3,1466.8236499400523,Unknown,0.676543689720589,2,Firefox,0,1,0.046992884362938026,1,Normal,30.21,Medium
SID_04136,422,TCP,3,166.2044386148525,AES,0.0789013426618655,2,Firefox,0,0,0.09745454970808753,1,Normal,14.08,Low
SID_04137,488,TCP,5,647.081157026004,DES,0.4415601229976504,1,Chrome,0,0,0.127148476284428,1,Normal,4.59,Low
SID_04138,567,TCP,3,1059.0353976495246,AES,0.2877127627274157,2,Firefox,0,0,0.11658055864700029,1,Normal,7.97,Low
SID_04139,678,TCP,4,42.350247599220445,DES,0.6261786449969912,1,Edge,0,1,0.060338252412800386,1,Normal,25.95,Medium
SID_04140,500,TCP,5,728.9018981042522,AES,0.5331644878604641,1,Chrome,0,1,0.10844785972511478,1,Normal,10.57,Low
SID_04141,623,TCP,3,231.35566119124343,DES,0.1876236504433651,1,Edge,0,1,0.1178274828114168,1,Normal,7.57,Low
SID_04142,827,TCP,3,551.0954339051542,Unknown,0.1403804967046472,1,Edge,0,0,0.0686399690724831,1,Normal,23.29,Low
SID_04143,576,TCP,3,387.47972429445554,AES,0.5909564999028236,2,Firefox,0,0,0.08414888216602501,1,Normal,18.34,Low
SID_04144,562,TCP,5,928.1650580719844,Unknown,0.4036314543349854,1,Chrome,0,0,0.11907969052501038,1,Normal,7.17,Low
SID_04145,196,TCP,2,537.406581792824,AES,0.0827601127322096,4,Chrome,0,1,-0.03457325717246007,-1,Anomaly,56.29,High
SID_04146,64,TCP,5,287.205247206719,Unknown,0.1951197179774681,1,Safari,1,0,-0.03458491867189728,-1,Anomaly,56.29,High
SID_04147,577,TCP,1,1929.5516979766007,AES,0.4235101325669739,2,Chrome,0,0,0.038106055591469956,1,Normal,33.05,Medium
SID_04148,481,ICMP,3,2556.3935503510684,Unknown,0.2796116499968347,1,Chrome,0,0,0.06476113793232524,1,Normal,24.53,Low
SID_04149,397,UDP,3,1295.2175485006223,AES,0.1601618476119774,1,Firefox,0,0,0.10660497520040407,1,Normal,11.16,Low
SID_04150,548,TCP,4,695.4131216320376,DES,0.0906872938383308,1,Edge,0,0,0.10698521708029435,1,Normal,11.04,Low
SID_04151,487,TCP,4,1726.098820561538,Unknown,0.191352093087244,1,Unknown,0,1,0.09521286808185908,1,Normal,14.8,Low
SID_04152,725,UDP,4,736.3861845202119,Unknown,0.5716920019587785,3,Chrome,1,1,-0.04461099230907739,-1,Anomaly,59.5,High
SID_04153,517,TCP,4,128.91481378168663,AES,0.4693788842865524,1,Edge,0,1,0.11525743295027935,1,Normal,8.39,Low
SID_04154,350,UDP,5,14.064816878058355,AES,0.5398863213515129,1,Chrome,0,0,0.07745713211168626,1,Normal,20.47,Low
SID_04155,698,UDP,6,1035.4523375690735,DES,0.2785925064523019,2,Chrome,0,0,0.1022798725175717,1,Normal,12.54,Low
SID_04156,456,TCP,5,1117.0286606119412,DES,0.5356613612231802,0,Firefox,0,0,0.044823445063696454,1,Normal,30.91,Medium
SID_04157,605,TCP,8,2081.073136093368,DES,0.1496823202464648,2,Edge,0,1,0.024654676641394535,1,Normal,37.35,Medium
SID_04158,404,UDP,2,1390.8973759972232,Unknown,0.2753331857295842,1,Chrome,0,0,0.11285418324366941,1,Normal,9.16,Low
SID_04159,370,ICMP,2,816.3934683967268,AES,0.5299438551811501,1,Firefox,0,0,0.10531842237514,1,Normal,11.57,Low
SID_04160,516,TCP,1,168.8765705892009,DES,0.2299157663379334,2,Chrome,0,0,0.086142492654944,1,Normal,17.7,Low
SID_04161,502,TCP,2,721.2211748060909,DES,0.4590838902649088,0,Chrome,0,0,0.0710367157709299,1,Normal,22.53,Low
SID_04162,595,TCP,3,456.297968269737,AES,0.3324499021111594,2,Unknown,0,0,0.127237308487962,1,Normal,4.56,Low
SID_04163,446,TCP,3,211.2854334653128,AES,0.0741500446678155,0,Safari,1,0,-0.055887565187794364,-1,Anomaly,63.1,High
SID_04164,132,UDP,2,1284.0743230648711,DES,0.2808982762122903,1,Chrome,1,1,-0.03321610208525061,-1,Anomaly,55.85,High
SID_04165,413,UDP,8,129.59726312730754,AES,0.1791658540380475,3,Chrome,0,1,0.02599220270907243,1,Normal,36.93,Medium
SID_04166,658,TCP,6,796.1355035183262,DES,0.2054174516986602,2,Edge,0,0,0.10141782404943633,1,Normal,12.81,Low
SID_04167,440,UDP,1,754.8348260299858,Unknown,0.550417043947347,2,Chrome,0,0,0.06404729521062347,1,Normal,24.76,Low
SID_04168,450,TCP,4,289.48081857278555,AES,0.2449636853475529,1,Chrome,0,0,0.13820335454836585,1,Normal,1.06,Low
SID_04169,697,TCP,2,448.6279743977772,DES,0.1008440383113362,1,Unknown,0,0,0.08181425029682604,1,Normal,19.08,Low
SID_04170,357,TCP,7,99.15614594778252,DES,0.3849501044310482,3,Chrome,0,1,0.04944590701609086,1,Normal,29.43,Medium
SID_04171,191,TCP,5,20.691631738161,AES,0.0302919819049491,1,Chrome,1,0,-0.07327488034342222,-1,Anomaly,68.66,High
SID_04172,467,TCP,3,10.483423995314489,DES,0.3543549803070823,2,Firefox,0,0,0.10780219174382527,1,Normal,10.77,Low
SID_04173,403,TCP,2,153.24089742005106,Unknown,0.5906560212367,3,Firefox,0,1,0.05154366377036945,1,Normal,28.76,Medium
SID_04174,306,UDP,3,1613.7629404609645,Unknown,0.5335450742922402,2,Chrome,0,0,0.0726531698670061,1,Normal,22.01,Low
SID_04175,464,UDP,4,591.5350958118585,DES,0.3685600443515568,1,Chrome,0,0,0.13878099470927607,1,Normal,0.87,Low
SID_04176,598,TCP,3,99.6491230444708,DES,0.3258885923476592,2,Safari,0,1,0.12000331323044217,1,Normal,6.87,Low
SID_04177,498,TCP,3,1887.282745888319,DES,0.2246067172945554,1,Chrome,0,1,0.08932338254548128,1,Normal,16.68,Low
SID_04178,561,TCP,6,673.1113135448378,DES,0.347196847918393,0,Firefox,0,0,0.07187673176695486,1,Normal,22.26,Low
SID_04179,862,ICMP,4,22.62537002064404,AES,0.1607694750273038,0,Edge,0,0,0.012359535343900108,1,Normal,41.28,Medium
SID_04180,431,TCP,6,1150.8415784942076,AES,0.026371616557783,1,Chrome,0,0,0.06457267811736789,1,Normal,24.59,Low
SID_04181,555,TCP,3,513.1046313385417,AES,0.2255097063914771,3,Chrome,0,1,0.0847298834237728,1,Normal,18.15,Low
SID_04182,398,TCP,7,608.9064477348868,DES,0.2289213280279223,1,Safari,0,1,0.09384377998628685,1,Normal,15.24,Low
SID_04183,330,TCP,4,759.9335584498812,AES,0.1836905153004014,0,Chrome,0,0,0.07327581172084657,1,Normal,21.81,Low
SID_04184,383,TCP,6,79.37057645698962,DES,0.0204210156543461,0,Chrome,0,0,0.007780508557096,1,Normal,42.75,Medium
SID_04185,404,UDP,1,2361.222065447152,AES,0.3955066923328755,2,Chrome,0,0,0.02739094239557055,1,Normal,36.48,Medium
SID_04186,571,UDP,5,235.91839427991457,DES,0.2723599017722585,3,Edge,0,1,0.08516612362820924,1,Normal,18.01,Low
SID_04187,969,TCP,6,777.9338609410927,DES,0.6231639519653407,1,Chrome,0,1,-0.01449468256819264,-1,Anomaly,49.87,Medium
SID_04188,356,TCP,10,1547.929295970146,DES,0.672315122727746,2,Chrome,0,1,-0.025969501123457195,-1,Anomaly,53.54,High
SID_04189,416,TCP,4,322.6749300258775,DES,0.3920061301892955,3,Edge,0,1,0.1030648247678238,1,Normal,12.29,Low
SID_04190,487,UDP,9,790.1283402217242,Unknown,0.3012801194725845,0,Chrome,0,1,0.026541633713708157,1,Normal,36.75,Medium
SID_04191,579,TCP,3,3599.0027496642824,Unknown,0.3084702878220163,0,Chrome,1,1,-0.1071560890229577,-1,Anomaly,79.49,Critical
SID_04192,552,TCP,7,1527.3498232275974,DES,0.2510539301390906,1,Chrome,0,1,0.06918443818682202,1,Normal,23.12,Low
SID_04193,756,TCP,2,1208.7052550716437,AES,0.3306987911451271,1,Edge,0,1,0.08414356529335859,1,Normal,18.34,Low
SID_04194,64,TCP,5,462.85570772693336,AES,0.3319675062059433,1,Chrome,0,0,0.06780004710777593,1,Normal,23.56,Low
SID_04195,64,TCP,3,480.11833795969335,AES,0.351881791295487,2,Chrome,0,0,0.06718918899982607,1,Normal,23.76,Low
SID_04196,400,TCP,4,531.7098120781693,DES,0.208130118403787,3,Edge,0,1,0.09495635256899104,1,Normal,14.88,Low
SID_04197,719,TCP,7,938.0610165398552,DES,0.1436027667114571,3,Edge,0,1,0.02896060467885697,1,Normal,35.98,Medium
SID_04198,186,TCP,3,124.70314963736998,DES,0.1772762834933585,0,Edge,1,0,-0.06129143668925341,-1,Anomaly,64.83,High
SID_04199,64,TCP,8,1578.7863876484082,AES,0.3978641202861776,2,Edge,0,1,-0.011505584841274508,-1,Anomaly,48.91,Medium
SID_04200,614,TCP,3,14.595573540507091,AES,0.168494536701528,1,Chrome,0,0,0.10194745145247236,1,Normal,12.65,Low
SID_04201,548,TCP,1,149.05705024766556,DES,0.0884286927885414,2,Chrome,0,0,0.0686641690740335,1,Normal,23.29,Low
SID_04202,281,TCP,4,525.9373663088257,AES,0.3474121639188622,2,Unknown,0,1,0.12371213446054202,1,Normal,5.69,Low
SID_04203,302,TCP,4,232.4069196023594,AES,0.2581274034345701,1,Edge,0,0,0.13313094957719435,1,Normal,2.68,Low
SID_04204,306,UDP,3,364.0374084263874,AES,0.5242519208095662,3,Chrome,0,1,0.06986239337829958,1,Normal,22.9,Low
